,id,place_name,description,category,coordinate,price,rating,range_price,place_tokens,place_tokens_fdist,place_tokens_WSW,place_tokens_stemmed
64,257.0,Nasi Ati Ayam Santa Maria,nasi ati ayam santa maria adalah sejenis hidangan nasi yang dihidangkan dengan ati ayam hati ayam yang dimasak dengan gaya khas santa maria santa maria adalah nama yang mengacu pada metode atau gaya memasak tertentu yang mungkin memiliki ciri khas dan bumbu khusus hidangan ini mungkin memiliki cita rasa unik dan berbeda dari nasi ati ayam pada umumnya,Wisata Kuliner,"-6.7136575947273744, 108.56707723555213","Rp20,000",4.6,0-20000,"['nasi', 'ati', 'ayam', 'santa', 'maria', 'adalah', 'sejenis', 'hidangan', 'nasi', 'yang', 'dihidangkan', 'dengan', 'ati', 'ayam', 'hati', 'ayam', 'yang', 'dimasak', 'dengan', 'gaya', 'khas', 'santa', 'maria', 'santa', 'maria', 'adalah', 'nama', 'yang', 'mengacu', 'pada', 'metode', 'atau', 'gaya', 'memasak', 'tertentu', 'yang', 'mungkin', 'memiliki', 'ciri', 'khas', 'dan', 'bumbu', 'khusus', 'hidangan', 'ini', 'mungkin', 'memiliki', 'cita', 'rasa', 'unik', 'dan', 'berbeda', 'dari', 'nasi', 'ati', 'ayam', 'pada', 'umumnya']",<FreqDist with 35 samples and 58 outcomes>,"['nasi', 'ati', 'ayam', 'santa', 'maria', 'sejenis', 'hidangan', 'nasi', 'dihidangkan', 'ati', 'ayam', 'hati', 'ayam', 'dimasak', 'gaya', 'khas', 'santa', 'maria', 'santa', 'maria', 'nama', 'mengacu', 'metode', 'gaya', 'memasak', 'memiliki', 'ciri', 'khas', 'bumbu', 'khusus', 'hidangan', 'memiliki', 'cita', 'unik', 'berbeda', 'nasi', 'ati', 'ayam']","['nasi', 'ati', 'ayam', 'santa', 'maria', 'jenis', 'hidang', 'nasi', 'hidang', 'ati', 'ayam', 'hati', 'ayam', 'masak', 'gaya', 'khas', 'santa', 'maria', 'santa', 'maria', 'nama', 'acu', 'metode', 'gaya', 'masak', 'milik', 'ciri', 'khas', 'bumbu', 'khusus', 'hidang', 'milik', 'cita', 'unik', 'beda', 'nasi', 'ati', 'ayam']"
65,258.0,Seafood H.Moel,seafood hmoel adalah sebuah restoran atau warung makan yang menyajikan hidangan laut atau seafood nama hmoel mungkin merujuk pada pemilik atau pendiri restoran tersebut seafood hmoel mungkin menawarkan beragam hidangan laut seperti ikan udang kepiting cumicumi dan mungkin juga hidangan khas atau resep khusus dari restoran tersebut,Wisata Kuliner,"-6.727782244965733, 108.55030571940729","Rp20,000",4.4,0-20000,"['seafood', 'hmoel', 'adalah', 'sebuah', 'restoran', 'atau', 'warung', 'makan', 'yang', 'menyajikan', 'hidangan', 'laut', 'atau', 'seafood', 'nama', 'hmoel', 'mungkin', 'merujuk', 'pada', 'pemilik', 'atau', 'pendiri', 'restoran', 'tersebut', 'seafood', 'hmoel', 'mungkin', 'menawarkan', 'beragam', 'hidangan', 'laut', 'seperti', 'ikan', 'udang', 'kepiting', 'cumicumi', 'dan', 'mungkin', 'juga', 'hidangan', 'khas', 'atau', 'resep', 'khusus', 'dari', 'restoran', 'tersebut']",<FreqDist with 32 samples and 47 outcomes>,"['seafood', 'hmoel', 'restoran', 'warung', 'makan', 'menyajikan', 'hidangan', 'laut', 'seafood', 'nama', 'hmoel', 'merujuk', 'pemilik', 'pendiri', 'restoran', 'seafood', 'hmoel', 'menawarkan', 'beragam', 'hidangan', 'laut', 'ikan', 'udang', 'kepiting', 'cumicumi', 'hidangan', 'khas', 'resep', 'khusus', 'restoran']","['seafood', 'hmoel', 'restoran', 'warung', 'makan', 'saji', 'hidang', 'laut', 'seafood', 'nama', 'hmoel', 'rujuk', 'milik', 'diri', 'restoran', 'seafood', 'hmoel', 'tawar', 'agam', 'hidang', 'laut', 'ikan', 'udang', 'kepiting', 'cumicumi', 'hidang', 'khas', 'resep', 'khusus', 'restoran']"
66,259.0,Sate Kalong Drajat Kesambi,sate kalong drajat kesambi adalah sejenis hidangan sate yang dikenal di daerah kesambi dan berhubungan dengan warung atau restoran yang bernama drajat hidangan ini mungkin memiliki ciri khas tertentu dalam cara penyajiannya bumbu atau jenis daging yang digunakan,Wisata Kuliner,"-6.729207311396235, 108.56083203739524","Rp20,000",4.3,0-20000,"['sate', 'kalong', 'drajat', 'kesambi', 'adalah', 'sejenis', 'hidangan', 'sate', 'yang', 'dikenal', 'di', 'daerah', 'kesambi', 'dan', 'berhubungan', 'dengan', 'warung', 'atau', 'restoran', 'yang', 'bernama', 'drajat', 'hidangan', 'ini', 'mungkin', 'memiliki', 'ciri', 'khas', 'tertentu', 'dalam', 'cara', 'penyajiannya', 'bumbu', 'atau', 'jenis', 'daging', 'yang', 'digunakan']",<FreqDist with 31 samples and 38 outcomes>,"['sate', 'kalong', 'drajat', 'kesambi', 'sejenis', 'hidangan', 'sate', 'dikenal', 'daerah', 'kesambi', 'berhubungan', 'warung', 'restoran', 'bernama', 'drajat', 'hidangan', 'memiliki', 'ciri', 'khas', 'penyajiannya', 'bumbu', 'jenis', 'daging']","['sate', 'kalong', 'drajat', 'kesambi', 'jenis', 'hidang', 'sate', 'kenal', 'daerah', 'kesambi', 'hubung', 'warung', 'restoran', 'nama', 'drajat', 'hidang', 'milik', 'ciri', 'khas', 'saji', 'bumbu', 'jenis', 'daging']"
67,260.0,Docang Pak Kumis,docang pak kumis adalah sejenis hidangan tradisional yang berasal dari daerah sunda indonesia docang merupakan salah satu jenis makanan khas sunda yang terdiri dari sayuran segar yang direbus atau dikukus seperti kangkung kacang panjang tauge dan daun singkong hidangan ini kemudian disajikan dengan tambahan bahan seperti tahu goreng tempe goreng dan peuyeum singkong fermentasi pak kumis mungkin merujuk pada seorang tokoh atau pemilik usaha yang terkenal dengan docang di daerah tersebut,Wisata Kuliner,"-6.714941450516993, 108.55431456437263","Rp8,000",4.4,0-20000,"['docang', 'pak', 'kumis', 'adalah', 'sejenis', 'hidangan', 'tradisional', 'yang', 'berasal', 'dari', 'daerah', 'sunda', 'indonesia', 'docang', 'merupakan', 'salah', 'satu', 'jenis', 'makanan', 'khas', 'sunda', 'yang', 'terdiri', 'dari', 'sayuran', 'segar', 'yang', 'direbus', 'atau', 'dikukus', 'seperti', 'kangkung', 'kacang', 'panjang', 'tauge', 'dan', 'daun', 'singkong', 'hidangan', 'ini', 'kemudian', 'disajikan', 'dengan', 'tambahan', 'bahan', 'seperti', 'tahu', 'goreng', 'tempe', 'goreng', 'dan', 'peuyeum', 'singkong', 'fermentasi', 'pak', 'kumis', 'mungkin', 'merujuk', 'pada', 'seorang', 'tokoh', 'atau', 'pemilik', 'usaha', 'yang', 'terkenal', 'dengan', 'docang', 'di', 'daerah', 'tersebut']",<FreqDist with 54 samples and 71 outcomes>,"['docang', 'kumis', 'sejenis', 'hidangan', 'tradisional', 'berasal', 'daerah', 'sunda', 'indonesia', 'docang', 'salah', 'jenis', 'makanan', 'khas', 'sunda', 'sayuran', 'segar', 'direbus', 'dikukus', 'kangkung', 'kacang', 'tauge', 'daun', 'singkong', 'hidangan', 'disajikan', 'tambahan', 'bahan', 'goreng', 'tempe', 'goreng', 'peuyeum', 'singkong', 'fermentasi', 'kumis', 'merujuk', 'tokoh', 'pemilik', 'usaha', 'terkenal', 'docang', 'daerah']","['docang', 'kumis', 'jenis', 'hidang', 'tradisional', 'asal', 'daerah', 'sunda', 'indonesia', 'docang', 'salah', 'jenis', 'makan', 'khas', 'sunda', 'sayur', 'segar', 'rebus', 'kukus', 'kangkung', 'kacang', 'tauge', 'daun', 'singkong', 'hidang', 'saji', 'tambah', 'bahan', 'goreng', 'tempe', 'goreng', 'peuyeum', 'singkong', 'fermentasi', 'kumis', 'rujuk', 'tokoh', 'milik', 'usaha', 'kenal', 'docang', 'daerah']"
68,261.0,Kue Tapel Mba Lena,kue tapel mba lena adalah sejenis kue tradisional yang dikenal di daerah tertentu yang dijual atau dihasilkan oleh mba lena kue ini mungkin memiliki ciri khas dan resep khusus yang menjadi daya tariknya tapel adalah sejenis makanan tradisional yang terbuat dari tape singkong yang difermentasi kue tapel mba lena mungkin merupakan variasi atau inovasi khusus dari kue tapel yang ditawarkan oleh mba lena,Wisata Kuliner,"-6.7159489748827035, 108.56024767786305","Rp9,000",5.0,0-20000,"['kue', 'tapel', 'mba', 'lena', 'adalah', 'sejenis', 'kue', 'tradisional', 'yang', 'dikenal', 'di', 'daerah', 'tertentu', 'yang', 'dijual', 'atau', 'dihasilkan', 'oleh', 'mba', 'lena', 'kue', 'ini', 'mungkin', 'memiliki', 'ciri', 'khas', 'dan', 'resep', 'khusus', 'yang', 'menjadi', 'daya', 'tariknya', 'tapel', 'adalah', 'sejenis', 'makanan', 'tradisional', 'yang', 'terbuat', 'dari', 'tape', 'singkong', 'yang', 'difermentasi', 'kue', 'tapel', 'mba', 'lena', 'mungkin', 'merupakan', 'variasi', 'atau', 'inovasi', 'khusus', 'dari', 'kue', 'tapel', 'yang', 'ditawarkan', 'oleh', 'mba', 'lena']",<FreqDist with 37 samples and 63 outcomes>,"['kue', 'tapel', 'mba', 'lena', 'sejenis', 'kue', 'tradisional', 'dikenal', 'daerah', 'dijual', 'dihasilkan', 'mba', 'lena', 'kue', 'memiliki', 'ciri', 'khas', 'resep', 'khusus', 'daya', 'tariknya', 'tapel', 'sejenis', 'makanan', 'tradisional', 'terbuat', 'tape', 'singkong', 'difermentasi', 'kue', 'tapel', 'mba', 'lena', 'variasi', 'inovasi', 'khusus', 'kue', 'tapel', 'ditawarkan', 'mba', 'lena']","['kue', 'tapel', 'mba', 'lena', 'jenis', 'kue', 'tradisional', 'kenal', 'daerah', 'jual', 'hasil', 'mba', 'lena', 'kue', 'milik', 'ciri', 'khas', 'resep', 'khusus', 'daya', 'tarik', 'tapel', 'jenis', 'makan', 'tradisional', 'buat', 'tape', 'singkong', 'fermentasi', 'kue', 'tapel', 'mba', 'lena', 'variasi', 'inovasi', 'khusus', 'kue', 'tapel', 'tawar', 'mba', 'lena']"
69,262.0,Jumbo Restaurant Cirebon,restoran ini mungkin dikenal dengan menu atau hidangan khas yang ditawarkannya jumbo restaurant cirebon kemungkinan menawarkan berbagai macam hidangan mungkin termasuk hidangan khas daerah cirebon atau juga hidangan internasional restoran ini mungkin juga dikenal dengan pelayanan yang baik dan suasana yang nyaman,Wisata Kuliner,"-6.711732225709914, 108.56130242020086","Rp100,000",4.3,100000-200000,"['restoran', 'ini', 'mungkin', 'dikenal', 'dengan', 'menu', 'atau', 'hidangan', 'khas', 'yang', 'ditawarkannya', 'jumbo', 'restaurant', 'cirebon', 'kemungkinan', 'menawarkan', 'berbagai', 'macam', 'hidangan', 'mungkin', 'termasuk', 'hidangan', 'khas', 'daerah', 'cirebon', 'atau', 'juga', 'hidangan', 'internasional', 'restoran', 'ini', 'mungkin', 'juga', 'dikenal', 'dengan', 'pelayanan', 'yang', 'baik', 'dan', 'suasana', 'yang', 'nyaman']",<FreqDist with 27 samples and 42 outcomes>,"['restoran', 'dikenal', 'menu', 'hidangan', 'khas', 'ditawarkannya', 'jumbo', 'restaurant', 'cirebon', 'menawarkan', 'hidangan', 'hidangan', 'khas', 'daerah', 'cirebon', 'hidangan', 'internasional', 'restoran', 'dikenal', 'pelayanan', 'suasana', 'nyaman']","['restoran', 'kenal', 'menu', 'hidang', 'khas', 'tawar', 'jumbo', 'restaurant', 'cirebon', 'tawar', 'hidang', 'hidang', 'khas', 'daerah', 'cirebon', 'hidang', 'internasional', 'restoran', 'kenal', 'layan', 'suasana', 'nyaman']"
70,263.0,Rumah Makan Klapa Manis,rumah makan klapa manis adalah sebuah restoran yang mungkin terletak di suatu tempat tertentu restoran ini kemungkinan menawarkan hidanganhidangan khas yang menggunakan klapa kelapa sebagai salah satu bahan utamanya nama klapa manis mungkin mengacu pada rasa manis yang dimiliki oleh hidanganhidangan yang disajikan di restoran ini restoran ini mungkin menyajikan hidanganhidangan tradisional atau mungkin juga menyajikan variasi hidangan modern yang menggunakan klapa sebagai bahan utama,Wisata Kuliner,"-6.779016831127131, 108.5229307355563","Rp200,000",4.3,100000-200000,"['rumah', 'makan', 'klapa', 'manis', 'adalah', 'sebuah', 'restoran', 'yang', 'mungkin', 'terletak', 'di', 'suatu', 'tempat', 'tertentu', 'restoran', 'ini', 'kemungkinan', 'menawarkan', 'hidanganhidangan', 'khas', 'yang', 'menggunakan', 'klapa', 'kelapa', 'sebagai', 'salah', 'satu', 'bahan', 'utamanya', 'nama', 'klapa', 'manis', 'mungkin', 'mengacu', 'pada', 'rasa', 'manis', 'yang', 'dimiliki', 'oleh', 'hidanganhidangan', 'yang', 'disajikan', 'di', 'restoran', 'ini', 'restoran', 'ini', 'mungkin', 'menyajikan', 'hidanganhidangan', 'tradisional', 'atau', 'mungkin', 'juga', 'menyajikan', 'variasi', 'hidangan', 'modern', 'yang', 'menggunakan', 'klapa', 'sebagai', 'bahan', 'utama']",<FreqDist with 41 samples and 65 outcomes>,"['rumah', 'makan', 'klapa', 'manis', 'restoran', 'terletak', 'restoran', 'menawarkan', 'hidanganhidangan', 'khas', 'klapa', 'kelapa', 'salah', 'bahan', 'utamanya', 'nama', 'klapa', 'manis', 'mengacu', 'manis', 'dimiliki', 'hidanganhidangan', 'disajikan', 'restoran', 'restoran', 'menyajikan', 'hidanganhidangan', 'tradisional', 'menyajikan', 'variasi', 'hidangan', 'modern', 'klapa', 'bahan', 'utama']","['rumah', 'makan', 'klapa', 'manis', 'restoran', 'letak', 'restoran', 'tawar', 'hidanganhidangan', 'khas', 'klapa', 'kelapa', 'salah', 'bahan', 'utama', 'nama', 'klapa', 'manis', 'acu', 'manis', 'milik', 'hidanganhidangan', 'saji', 'restoran', 'restoran', 'saji', 'hidanganhidangan', 'tradisional', 'saji', 'variasi', 'hidang', 'modern', 'klapa', 'bahan', 'utama']"
71,264.0,Nasi Lengko H.Barno,nasi lengko hbarno adalah sebuah hidangan yang terkenal di daerah tertentu yang disajikan di warung atau kedai makan yang dimiliki oleh hbarno hidangan ini biasanya terdiri dari nasi yang disajikan dengan berbagai bahan seperti tahu tempe sayuran mie telur dan bumbu khas nasi lengko hbarno mungkin memiliki cita rasa khas dan resep yang diwariskan dari generasi ke generasi warung atau kedai ini mungkin telah menjadi tempat yang populer bagi penduduk setempat dan wisatawan untuk menikmati hidangan nasi lengko yang lezat dan autentik,Wisata Kuliner,"-6.716076771837743, 108.56056326436779","Rp13,000",4.2,0-20000,"['nasi', 'lengko', 'hbarno', 'adalah', 'sebuah', 'hidangan', 'yang', 'terkenal', 'di', 'daerah', 'tertentu', 'yang', 'disajikan', 'di', 'warung', 'atau', 'kedai', 'makan', 'yang', 'dimiliki', 'oleh', 'hbarno', 'hidangan', 'ini', 'biasanya', 'terdiri', 'dari', 'nasi', 'yang', 'disajikan', 'dengan', 'berbagai', 'bahan', 'seperti', 'tahu', 'tempe', 'sayuran', 'mie', 'telur', 'dan', 'bumbu', 'khas', 'nasi', 'lengko', 'hbarno', 'mungkin', 'memiliki', 'cita', 'rasa', 'khas', 'dan', 'resep', 'yang', 'diwariskan', 'dari', 'generasi', 'ke', 'generasi', 'warung', 'atau', 'kedai', 'ini', 'mungkin', 'telah', 'menjadi', 'tempat', 'yang', 'populer', 'bagi', 'penduduk', 'setempat', 'dan', 'wisatawan', 'untuk', 'menikmati', 'hidangan', 'nasi', 'lengko', 'yang', 'lezat', 'dan', 'autentik']",<FreqDist with 54 samples and 82 outcomes>,"['nasi', 'lengko', 'hbarno', 'hidangan', 'terkenal', 'daerah', 'disajikan', 'warung', 'kedai', 'makan', 'dimiliki', 'hbarno', 'hidangan', 'nasi', 'disajikan', 'bahan', 'tempe', 'sayuran', 'mie', 'telur', 'bumbu', 'khas', 'nasi', 'lengko', 'hbarno', 'memiliki', 'cita', 'khas', 'resep', 'diwariskan', 'generasi', 'generasi', 'warung', 'kedai', 'populer', 'penduduk', 'wisatawan', 'menikmati', 'hidangan', 'nasi', 'lengko', 'lezat', 'autentik']","['nasi', 'lengko', 'hbarno', 'hidang', 'kenal', 'daerah', 'saji', 'warung', 'kedai', 'makan', 'milik', 'hbarno', 'hidang', 'nasi', 'saji', 'bahan', 'tempe', 'sayur', 'mie', 'telur', 'bumbu', 'khas', 'nasi', 'lengko', 'hbarno', 'milik', 'cita', 'khas', 'resep', 'waris', 'generasi', 'generasi', 'warung', 'kedai', 'populer', 'duduk', 'wisatawan', 'nikmat', 'hidang', 'nasi', 'lengko', 'lezat', 'autentik']"
72,265.0,Nasi Jamblang Bu Nur,nasi jamblang bu nur adalah sebuah hidangan khas yang berasal dari daerah jamblang cirebon nasi jamblang ini biasanya disajikan dengan berbagai macam laukpauk tradisional seperti ayam goreng empal sambal dan aneka sayuran nama bu nur mungkin merujuk kepada pemilik atau pendiri warung atau kedai yang terkenal dengan hidangan nasi jamblangnya warung nasi jamblang bu nur mungkin menjadi tempat yang populer bagi penduduk setempat dan wisatawan untuk menikmati hidangan nasi dengan cita rasa yang khas dan autentik dari daerah jamblang,Wisata Kuliner,"-6.714267139745754, 108.55498199323348","Rp20,000",4.4,0-20000,"['nasi', 'jamblang', 'bu', 'nur', 'adalah', 'sebuah', 'hidangan', 'khas', 'yang', 'berasal', 'dari', 'daerah', 'jamblang', 'cirebon', 'nasi', 'jamblang', 'ini', 'biasanya', 'disajikan', 'dengan', 'berbagai', 'macam', 'laukpauk', 'tradisional', 'seperti', 'ayam', 'goreng', 'empal', 'sambal', 'dan', 'aneka', 'sayuran', 'nama', 'bu', 'nur', 'mungkin', 'merujuk', 'kepada', 'pemilik', 'atau', 'pendiri', 'warung', 'atau', 'kedai', 'yang', 'terkenal', 'dengan', 'hidangan', 'nasi', 'jamblangnya', 'warung', 'nasi', 'jamblang', 'bu', 'nur', 'mungkin', 'menjadi', 'tempat', 'yang', 'populer', 'bagi', 'penduduk', 'setempat', 'dan', 'wisatawan', 'untuk', 'menikmati', 'hidangan', 'nasi', 'dengan', 'cita', 'rasa', 'yang', 'khas', 'dan', 'autentik', 'dari', 'daerah', 'jamblang']",<FreqDist with 52 samples and 79 outcomes>,"['nasi', 'jamblang', 'bu', 'nur', 'hidangan', 'khas', 'berasal', 'daerah', 'jamblang', 'cirebon', 'nasi', 'jamblang', 'disajikan', 'laukpauk', 'tradisional', 'ayam', 'goreng', 'empal', 'sambal', 'aneka', 'sayuran', 'nama', 'bu', 'nur', 'merujuk', 'pemilik', 'pendiri', 'warung', 'kedai', 'terkenal', 'hidangan', 'nasi', 'jamblangnya', 'warung', 'nasi', 'jamblang', 'bu', 'nur', 'populer', 'penduduk', 'wisatawan', 'menikmati', 'hidangan', 'nasi', 'cita', 'khas', 'autentik', 'daerah', 'jamblang']","['nasi', 'jamblang', 'bu', 'nur', 'hidang', 'khas', 'asal', 'daerah', 'jamblang', 'cirebon', 'nasi', 'jamblang', 'saji', 'laukpauk', 'tradisional', 'ayam', 'goreng', 'empal', 'sambal', 'aneka', 'sayur', 'nama', 'bu', 'nur', 'rujuk', 'milik', 'diri', 'warung', 'kedai', 'kenal', 'hidang', 'nasi', 'jamblang', 'warung', 'nasi', 'jamblang', 'bu', 'nur', 'populer', 'duduk', 'wisatawan', 'nikmat', 'hidang', 'nasi', 'cita', 'khas', 'autentik', 'daerah', 'jamblang']"
73,266.0,Empal Gentong H.Apud,empal gentong hapud adalah sebuah hidangan khas dari daerah cirebon jawa barat empal gentong merupakan masakan berbahan dasar daging sapi yang dimasak dengan berbagai rempahrempah dan bumbu khas kemudian disajikan dengan kuah yang kaya akan rasa dan aroma hapud mungkin merujuk kepada nama pemilik atau pendiri warung atau kedai yang terkenal dengan hidangan empal gentongnya warung empal gentong hapud mungkin telah menjadi tempat yang populer bagi penduduk setempat dan wisatawan untuk menikmati hidangan yang lezat dan autentik dari cirebon,Wisata Kuliner,"-6.706291170440092, 108.518350591212","Rp22,000",4.1,20000-50000,"['empal', 'gentong', 'hapud', 'adalah', 'sebuah', 'hidangan', 'khas', 'dari', 'daerah', 'cirebon', 'jawa', 'barat', 'empal', 'gentong', 'merupakan', 'masakan', 'berbahan', 'dasar', 'daging', 'sapi', 'yang', 'dimasak', 'dengan', 'berbagai', 'rempahrempah', 'dan', 'bumbu', 'khas', 'kemudian', 'disajikan', 'dengan', 'kuah', 'yang', 'kaya', 'akan', 'rasa', 'dan', 'aroma', 'hapud', 'mungkin', 'merujuk', 'kepada', 'nama', 'pemilik', 'atau', 'pendiri', 'warung', 'atau', 'kedai', 'yang', 'terkenal', 'dengan', 'hidangan', 'empal', 'gentongnya', 'warung', 'empal', 'gentong', 'hapud', 'mungkin', 'telah', 'menjadi', 'tempat', 'yang', 'populer', 'bagi', 'penduduk', 'setempat', 'dan', 'wisatawan', 'untuk', 'menikmati', 'hidangan', 'yang', 'lezat', 'dan', 'autentik', 'dari', 'cirebon']",<FreqDist with 55 samples and 79 outcomes>,"['empal', 'gentong', 'hapud', 'hidangan', 'khas', 'daerah', 'cirebon', 'jawa', 'barat', 'empal', 'gentong', 'masakan', 'berbahan', 'dasar', 'daging', 'sapi', 'dimasak', 'rempahrempah', 'bumbu', 'khas', 'disajikan', 'kuah', 'kaya', 'aroma', 'hapud', 'merujuk', 'nama', 'pemilik', 'pendiri', 'warung', 'kedai', 'terkenal', 'hidangan', 'empal', 'gentongnya', 'warung', 'empal', 'gentong', 'hapud', 'populer', 'penduduk', 'wisatawan', 'menikmati', 'hidangan', 'lezat', 'autentik', 'cirebon']","['empal', 'gentong', 'hapud', 'hidang', 'khas', 'daerah', 'cirebon', 'jawa', 'barat', 'empal', 'gentong', 'masakan', 'bahan', 'dasar', 'daging', 'sapi', 'masak', 'rempahrempah', 'bumbu', 'khas', 'saji', 'kuah', 'kaya', 'aroma', 'hapud', 'rujuk', 'nama', 'milik', 'diri', 'warung', 'kedai', 'kenal', 'hidang', 'empal', 'gentong', 'warung', 'empal', 'gentong', 'hapud', 'populer', 'duduk', 'wisatawan', 'nikmat', 'hidang', 'lezat', 'autentik', 'cirebon']"
74,267.0,Empal Asem Amarta,empal asem amarta adalah sebuah hidangan khas yang terkenal di daerah amarta cirebon empal asem merupakan masakan berbahan dasar daging sapi yang dimasak dengan campuran bumbubumbu rempah dan asemaseman sehingga memberikan cita rasa yang khas dan segar nama amarta mungkin merujuk kepada nama tempat atau mungkin pemilik atau pendiri warung atau kedai yang terkenal dengan hidangan empal asemnya warung empal asem amarta mungkin telah menjadi destinasi yang populer bagi para pecinta kuliner untuk menikmati hidangan yang lezat dan autentik dari daerah amarta cirebon,Wisata Kuliner,"-6.707556747449836, 108.51737036252743","Rp25,000",4.6,20000-50000,"['empal', 'asem', 'amarta', 'adalah', 'sebuah', 'hidangan', 'khas', 'yang', 'terkenal', 'di', 'daerah', 'amarta', 'cirebon', 'empal', 'asem', 'merupakan', 'masakan', 'berbahan', 'dasar', 'daging', 'sapi', 'yang', 'dimasak', 'dengan', 'campuran', 'bumbubumbu', 'rempah', 'dan', 'asemaseman', 'sehingga', 'memberikan', 'cita', 'rasa', 'yang', 'khas', 'dan', 'segar', 'nama', 'amarta', 'mungkin', 'merujuk', 'kepada', 'nama', 'tempat', 'atau', 'mungkin', 'pemilik', 'atau', 'pendiri', 'warung', 'atau', 'kedai', 'yang', 'terkenal', 'dengan', 'hidangan', 'empal', 'asemnya', 'warung', 'empal', 'asem', 'amarta', 'mungkin', 'telah', 'menjadi', 'destinasi', 'yang', 'populer', 'bagi', 'para', 'pecinta', 'kuliner', 'untuk', 'menikmati', 'hidangan', 'yang', 'lezat', 'dan', 'autentik', 'dari', 'daerah', 'amarta', 'cirebon']",<FreqDist with 54 samples and 83 outcomes>,"['empal', 'asem', 'amarta', 'hidangan', 'khas', 'terkenal', 'daerah', 'amarta', 'cirebon', 'empal', 'asem', 'masakan', 'berbahan', 'dasar', 'daging', 'sapi', 'dimasak', 'campuran', 'bumbubumbu', 'rempah', 'asemaseman', 'cita', 'khas', 'segar', 'nama', 'amarta', 'merujuk', 'nama', 'pemilik', 'pendiri', 'warung', 'kedai', 'terkenal', 'hidangan', 'empal', 'asemnya', 'warung', 'empal', 'asem', 'amarta', 'destinasi', 'populer', 'pecinta', 'kuliner', 'menikmati', 'hidangan', 'lezat', 'autentik', 'daerah', 'amarta', 'cirebon']","['empal', 'asem', 'amarta', 'hidang', 'khas', 'kenal', 'daerah', 'amarta', 'cirebon', 'empal', 'asem', 'masakan', 'bahan', 'dasar', 'daging', 'sapi', 'masak', 'campur', 'bumbubumbu', 'rempah', 'asemaseman', 'cita', 'khas', 'segar', 'nama', 'amarta', 'rujuk', 'nama', 'milik', 'diri', 'warung', 'kedai', 'kenal', 'hidang', 'empal', 'asemnya', 'warung', 'empal', 'asem', 'amarta', 'destinasi', 'populer', 'cinta', 'kuliner', 'nikmat', 'hidang', 'lezat', 'autentik', 'daerah', 'amarta', 'cirebon']"
